ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	5	FunnyQT	1	PosLength	repair	5	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	6	time	830
fixed	5	FunnyQT	1	PosLength	repair	6	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	7	time	774
fixed	5	FunnyQT	1	PosLength	repair	7	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	8	time	785
fixed	5	FunnyQT	1	PosLength	repair	8	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	9	time	758
fixed	5	FunnyQT	1	PosLength	repair	9	memory	21476840
fixed	5	FunnyQT	1	PosLength	repair	10	time	767
fixed	5	FunnyQT	1	PosLength	repair	10	memory	21476840
fixed	1	FunnyQT	2	PosLength	check	0	rss	116
fixed	1	FunnyQT	2	PosLength	recheck	1	rss	106
fixed	1	FunnyQT	2	PosLength	recheck	2	rss	96
fixed	1	FunnyQT	2	PosLength	recheck	3	rss	86
fixed	1	FunnyQT	2	PosLength	recheck	4	rss	76
fixed	1	FunnyQT	2	PosLength	recheck	5	rss	66
fixed	1	FunnyQT	2	PosLength	recheck	6	rss	56
fixed	1	FunnyQT	2	PosLength	recheck	7	rss	46
fixed	1	FunnyQT	2	PosLength	recheck	8	rss	36
fixed	1	FunnyQT	2	PosLength	recheck	9	rss	26
fixed	1	FunnyQT	2	PosLength	recheck	10	rss	16
fixed	1	FunnyQT	2	PosLength	read	0	time	385616230
fixed	1	FunnyQT	2	PosLength	read	0	memory	29167744
fixed	1	FunnyQT	2	PosLength	check	0	time	25998862
fixed	1	FunnyQT	2	PosLength	check	0	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	1	time	9741384
fixed	1	FunnyQT	2	PosLength	recheck	1	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	2	time	9128861
fixed	1	FunnyQT	2	PosLength	recheck	2	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	3	time	8128199
fixed	1	FunnyQT	2	PosLength	recheck	3	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	4	time	7822863
fixed	1	FunnyQT	2	PosLength	recheck	4	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	5	time	7715775
fixed	1	FunnyQT	2	PosLength	recheck	5	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	6	time	8051279
fixed	1	FunnyQT	2	PosLength	recheck	6	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	7	time	8425544
fixed	1	FunnyQT	2	PosLength	recheck	7	memory	29167744
fixed	1	FunnyQT	2	PosLength	recheck	8	time	7876455
fixed	1	FunnyQT	2	PosLength	recheck	8	memory	36893464
fixed	1	FunnyQT	2	PosLength	recheck	9	time	9421718
fixed	1	FunnyQT	2	PosLength	recheck	9	memory	36893464
fixed	1	FunnyQT	2	PosLength	recheck	10	time	11616975
fixed	1	FunnyQT	2	PosLength	recheck	10	memory	36893464
fixed	1	FunnyQT	2	PosLength	repair	1	time	574138
fixed	1	FunnyQT	2	PosLength	repair	1	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	2	time	104067
fixed	1	FunnyQT	2	PosLength	repair	2	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	3	time	63140
fixed	1	FunnyQT	2	PosLength	repair	3	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	4	time	58986
fixed	1	FunnyQT	2	PosLength	repair	4	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	5	time	57296
fixed	1	FunnyQT	2	PosLength	repair	5	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	6	time	58426
fixed	1	FunnyQT	2	PosLength	repair	6	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	7	time	79708
fixed	1	FunnyQT	2	PosLength	repair	7	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	8	time	115820
fixed	1	FunnyQT	2	PosLength	repair	8	memory	29167744
fixed	1	FunnyQT	2	PosLength	repair	9	time	58607
fixed	1	FunnyQT	2	PosLength	repair	9	memory	36893464
fixed	1	FunnyQT	2	PosLength	repair	10	time	59041
fixed	1	FunnyQT	2	PosLength	repair	10	memory	36893464
fixed	2	FunnyQT	2	PosLength	check	0	rss	116
fixed	2	FunnyQT	2	PosLength	recheck	1	rss	106
fixed	2	FunnyQT	2	PosLength	recheck	2	rss	96
fixed	2	FunnyQT	2	PosLength	recheck	3	rss	86
fixed	2	FunnyQT	2	PosLength	recheck	4	rss	76
fixed	2	FunnyQT	2	PosLength	recheck	5	rss	66
fixed	2	FunnyQT	2	PosLength	recheck	6	rss	56
fixed	2	FunnyQT	2	PosLength	recheck	7	rss	46
fixed	2	FunnyQT	2	PosLength	recheck	8	rss	36
fixed	2	FunnyQT	2	PosLength	recheck	9	rss	26
fixed	2	FunnyQT	2	PosLength	recheck	10	rss	16
fixed	2	FunnyQT	2	PosLength	read	0	time	120702255
fixed	2	FunnyQT	2	PosLength	read	0	memory	21289680
fixed	2	FunnyQT	2	PosLength	check	0	time	5382683
fixed	2	FunnyQT	2	PosLength	check	0	memory	21289680
fixed	2	FunnyQT	2	PosLength	recheck	1	time	4727570
fixed	2	FunnyQT	2	PosLength	recheck	1	memory	21289680
fixed	2	FunnyQT	2	PosLength	recheck	2	time	4657504
fixed	2	FunnyQT	2	PosLength	recheck	2	memory	21289680
fixed	2	FunnyQT	2	PosLength	recheck	3	time	4582866
fixed	2	FunnyQT	2	PosLength	recheck	3	memory	21289680
fixed	2	FunnyQT	2	PosLength	recheck	4	time	4512136
fixed	2	FunnyQT	2	PosLength	recheck	4	memory	21289680
fixed	2	FunnyQT	2	PosLength	recheck	5	time	4521991
fixed	2	FunnyQT	2	PosLength	recheck	5	memory	29015432
fixed	2	FunnyQT	2	PosLength	recheck	6	time	4897832
fixed	2	FunnyQT	2	PosLength	recheck	6	memory	29015432
fixed	2	FunnyQT	2	PosLength	recheck	7	time	4630187
fixed	2	FunnyQT	2	PosLength	recheck	7	memory	29015432
fixed	2	FunnyQT	2	PosLength	recheck	8	time	4585131
fixed	2	FunnyQT	2	PosLength	recheck	8	memory	29015432
fixed	2	FunnyQT	2	PosLength	recheck	9	time	4564908
fixed	2	FunnyQT	2	PosLength	recheck	9	memory	29015432
fixed	2	FunnyQT	2	PosLength	recheck	10	time	4396806
fixed	2	FunnyQT	2	PosLength	recheck	10	memory	29015432
fixed	2	FunnyQT	2	PosLength	repair	1	time	75059
fixed	2	FunnyQT	2	PosLength	repair	1	memory	21289680
fixed	2	FunnyQT	2	PosLength	repair	2	time	56571
fixed	2	FunnyQT	2	PosLength	repair	2	memory	21289680
fixed	2	FunnyQT	2	PosLength	repair	3	time	81504
fixed	2	FunnyQT	2	PosLength	repair	3	memory	21289680
fixed	2	FunnyQT	2	PosLength	repair	4	time	49546
fixed	2	FunnyQT	2	PosLength	repair	4	memory	21289680
fixed	2	FunnyQT	2	PosLength	repair	5	time	46268
fixed	2	FunnyQT	2	PosLength	repair	5	memory	21289680
fixed	2	FunnyQT	2	PosLength	repair	6	time	55991
fixed	2	FunnyQT	2	PosLength	repair	6	memory	29015432
fixed	2	FunnyQT	2	PosLength	repair	7	time	67248
fixed	2	FunnyQT	2	PosLength	repair	7	memory	29015432
fixed	2	FunnyQT	2	PosLength	repair	8	time	44114
fixed	2	FunnyQT	2	PosLength	repair	8	memory	29015432
fixed	2	FunnyQT	2	PosLength	repair	9	time	47321
fixed	2	FunnyQT	2	PosLength	repair	9	memory	29015432
fixed	2	FunnyQT	2	PosLength	repair	10	time	44592
fixed	2	FunnyQT	2	PosLength	repair	10	memory	29015432
fixed	3	FunnyQT	2	PosLength	check	0	rss	116
fixed	3	FunnyQT	2	PosLength	recheck	1	rss	106
fixed	3	FunnyQT	2	PosLength	recheck	2	rss	96
fixed	3	FunnyQT	2	PosLength	recheck	3	rss	86
fixed	3	FunnyQT	2	PosLength	recheck	4	rss	76
fixed	3	FunnyQT	2	PosLength	recheck	5	rss	66
fixed	3	FunnyQT	2	PosLength	recheck	6	rss	56
fixed	3	FunnyQT	2	PosLength	recheck	7	rss	46
fixed	3	FunnyQT	2	PosLength	recheck	8	rss	36
fixed	3	FunnyQT	2	PosLength	recheck	9	rss	26
fixed	3	FunnyQT	2	PosLength	recheck	10	rss	16
fixed	3	FunnyQT	2	PosLength	read	0	time	102748790
fixed	3	FunnyQT	2	PosLength	read	0	memory	21638920
fixed	3	FunnyQT	2	PosLength	check	0	time	4407922
fixed	3	FunnyQT	2	PosLength	check	0	memory	21638920
fixed	3	FunnyQT	2	PosLength	recheck	1	time	4014229
fixed	3	FunnyQT	2	PosLength	recheck	1	memory	21638920
fixed	3	FunnyQT	2	PosLength	recheck	2	time	3990530
fixed	3	FunnyQT	2	PosLength	recheck	2	memory	21638920
fixed	3	FunnyQT	2	PosLength	recheck	3	time	3982733
fixed	3	FunnyQT	2	PosLength	recheck	3	memory	21638920
fixed	3	FunnyQT	2	PosLength	recheck	4	time	3974172
fixed	3	FunnyQT	2	PosLength	recheck	4	memory	21638920
fixed	3	FunnyQT	2	PosLength	recheck	5	time	3984228
fixed	3	FunnyQT	2	PosLength	recheck	5	memory	29364672
fixed	3	FunnyQT	2	PosLength	recheck	6	time	3855838
fixed	3	FunnyQT	2	PosLength	recheck	6	memory	29364672
fixed	3	FunnyQT	2	PosLength	recheck	7	time	3529561
fixed	3	FunnyQT	2	PosLength	recheck	7	memory	29364672
fixed	3	FunnyQT	2	PosLength	recheck	8	time	3329864
fixed	3	FunnyQT	2	PosLength	recheck	8	memory	29364672
fixed	3	FunnyQT	2	PosLength	recheck	9	time	3336592
fixed	3	FunnyQT	2	PosLength	recheck	9	memory	29364672
fixed	3	FunnyQT	2	PosLength	recheck	10	time	3342385
fixed	3	FunnyQT	2	PosLength	recheck	10	memory	29364672
fixed	3	FunnyQT	2	PosLength	repair	1	time	64562
fixed	3	FunnyQT	2	PosLength	repair	1	memory	21638920
fixed	3	FunnyQT	2	PosLength	repair	2	time	43865
fixed	3	FunnyQT	2	PosLength	repair	2	memory	21638920
fixed	3	FunnyQT	2	PosLength	repair	3	time	81470
fixed	3	FunnyQT	2	PosLength	repair	3	memory	21638920
fixed	3	FunnyQT	2	PosLength	repair	4	time	70409
fixed	3	FunnyQT	2	PosLength	repair	4	memory	21638920
fixed	3	FunnyQT	2	PosLength	repair	5	time	68234
fixed	3	FunnyQT	2	PosLength	repair	5	memory	21638920
fixed	3	FunnyQT	2	PosLength	repair	6	time	74063
fixed	3	FunnyQT	2	PosLength	repair	6	memory	29364672
fixed	3	FunnyQT	2	PosLength	repair	7	time	41631
fixed	3	FunnyQT	2	PosLength	repair	7	memory	29364672
